620;1885;18 Z. LISBOA;LIS                                              
620;1900;19 Z. LISBOA;LIS                                              
620;1949;19 Z. LISBOA;LIS                                              
620;1950;19 Z. LISBOA;LIS                                              
620;1959;19 Z. LISBOA;LIS                                              
620;1990;19 Z. LISBOA;LIS                                              
620;1998;19 Z. LISBOA;LIS                                              
620;2000;20 Z. LISBOA;LIS                                              
620;2005;20 Z. LISBOA;LIS                                              
620;2025;20 Z. LISBOA;LIS                                              
620;2040;20 Z. LISBOA;LIS                                              
620;2050;20 Z. LISBOA;LIS                                              
620;2065;20 Z. LISBOA;LIS                                              
620;2070;20 Z. LISBOA;LIS                                              
620;2080;20 Z. LISBOA;LIS                                              
620;2086;20 Z. LISBOA;LIS                                              
620;2090;20 Z. LISBOA;LIS                                              
620;2100;21 Z. LISBOA;LIS                                              
620;2120;21 Z. LISBOA;LIS                                              
620;2125;21 Z. LISBOA;LIS                                              
620;2130;21 Z. LISBOA;LIS                                              
620;2131;21 Z. LISBOA;LIS                                              
620;2135;21 Z. LISBOA;LIS                                              
620;2140;21 Z. LISBOA;LIS                                              
620;2150;21 Z. LISBOA;LIS                                              
620;2200;22 Z. CENTRO;LEI                                              
620;2205;22 Z. CENTRO;LEI                                              
620;2230;22 Z. CENTRO;LEI                                              
620;2240;22 Z. CENTRO;LEI                                              
620;2250;22 Z. CENTRO;LEI                                              
620;2260;22 Z. CENTRO;LEI                                              
620;2300;23 Z. CENTRO;LEI                                              
620;2305;23 Z. CENTRO;LEI                                              
620;2330;23 Z. CENTRO;LEI                                              
620;2350;23 Z. CENTRO;LEI                                              
620;2354;23 Z. CENTRO;LEI                                              
620;2380;23 Z. CENTRO;LEI                                              
620;2384;23 Z. CENTRO;LEI                                              
620;2395;23 Z. CENTRO;LEI                                              
620;2400;24 Z. CENTRO;LEI                                              
620;2403;24 Z. CENTRO;LEI                                              
620;2405;24 Z. CENTRO;LEI                                              
620;2410;24 Z. CENTRO;LEI                                              
620;2411;24 Z. CENTRO;LEI                                              
620;2414;24 Z. CENTRO;LEI                                              
620;2415;24 Z. CENTRO;LEI                                              
620;2416;24 Z. CENTRO;LEI                                              
620;2420;24 Z. CENTRO;LEI                                              
620;2421;24 Z. CENTRO;LEI                                              
620;2425;24 Z. CENTRO;LEI                                              
620;2430;24 Z. CENTRO;LEI                                              
620;2435;24 Z. CENTRO;LEI                                              
620;2440;24 Z. CENTRO;LEI                                              
620;2445;24 Z. CENTRO;LEI                                              
620;2450;24 Z. CENTRO;LEI                                              
620;2460;24 Z. CENTRO;LEI                                              
620;2461;24 Z. CENTRO;LEI                                              
620;2475;24 Z. CENTRO;LEI                                              
620;2480;24 Z. CENTRO;LEI                                              
620;2485;24 Z. CENTRO;LEI                                              
620;2490;24 Z. CENTRO;LEI                                              
620;2495;24 Z. CENTRO;LEI                                              
620;2500;25 Z. LISBOA;LIS                                              
620;2510;25 Z. LISBOA;LIS                                              
620;2520;25 Z. LISBOA;LIS                                              
620;2525;25 Z. LISBOA;LIS                                              
620;2530;25 Z. LISBOA;LIS                                              
620;2540;25 Z. LISBOA;LIS                                              
620;2550;25 Z. LISBOA;LIS                                              
620;2560;25 Z. LISBOA;LIS                                              
620;2565;25 Z. LISBOA;LIS                                              
620;2566;25 Z. LISBOA;LIS                                              
620;2580;25 Z. LISBOA;LIS                                              
620;2581;25 Z. LISBOA;LIS                                              
620;2584;25 Z. LISBOA;LIS                                              
620;2590;25 Z. LISBOA;LIS                                              
620;2600;26 Z. LISBOA;LIS                                              
620;2601;26 Z. LISBOA;LIS                                              
620;2605;26 Z. LISBOA;LIS                                              
620;2610;26 Z. LISBOA;LIS                                              
620;2614;26 Z. LISBOA;LIS                                              
620;2615;26 Z. LISBOA;LIS                                              
620;2620;26 Z. LISBOA;LIS                                              
620;2621;26 Z. LISBOA;LIS                                              
620;2625;26 Z. LISBOA;LIS                                              
620;2630;26 Z. LISBOA;LIS                                              
620;2635;26 Z. LISBOA;LIS                                              
620;2639;26 Z. LISBOA;LIS                                              
620;2640;26 Z. LISBOA;LIS                                              
620;2644;26 Z. LISBOA;LIS                                              
620;2645;26 Z. LISBOA;LIS                                              
620;2649;26 Z. LISBOA;LIS                                              
620;2650;26 Z. LISBOA;LIS                                              
620;2655;26 Z. LISBOA;LIS                                              
620;2660;26 Z. LISBOA;LIS                                              
620;2665;26 Z. LISBOA;LIS                                              
620;2669;26 Z. LISBOA;LIS                                              
620;2670;26 Z. LISBOA;LIS                                              
620;2674;26 Z. LISBOA;LIS                                              
620;2675;26 Z. LISBOA;LIS                                              
620;2680;26 Z. LISBOA;LIS                                              
620;2685;26 Z. LISBOA;LIS                                              
620;2689;26 Z. LISBOA;LIS                                              
620;2690;26 Z. LISBOA;LIS                                              
620;2694;26 Z. LISBOA;LIS                                              
620;2695;26 Z. LISBOA;LIS                                              
620;2700;27 Z. LISBOA;LIS                                              
620;2704;27 Z. LISBOA;LIS                                              
620;2705;27 Z. LISBOA;LIS                                              
620;2710;27 Z. LISBOA;LIS                                              
620;2714;27 Z. LISBOA;LIS                                              
620;2715;27 Z. LISBOA;LIS                                              
620;2720;27 Z. LISBOA;LIS                                              
620;2724;27 Z. LISBOA;LIS                                              
620;2725;27 Z. LISBOA;LIS                                              
620;2729;27 Z. LISBOA;LIS                                              
620;2730;27 Z. LISBOA;LIS                                              
620;2734;27 Z. LISBOA;LIS                                              
620;2735;27 Z. LISBOA;LIS                                              
620;2739;27 Z. LISBOA;LIS                                              
620;2740;27 Z. LISBOA;LIS                                              
620;2745;27 Z. LISBOA;LIS                                              
620;2749;27 Z. LISBOA;LIS                                              
620;2750;27 Z. LISBOA;LIS                                              
620;2754;27 Z. LISBOA;LIS                                              
620;2755;27 Z. LISBOA;LIS                                              
620;2756;27 Z. LISBOA;LIS                                              
620;2760;27 Z. LISBOA;LIS                                              
620;2765;27 Z. LISBOA;LIS                                              
620;2769;27 Z. LISBOA;LIS                                              
620;2770;27 Z. LISBOA;LIS                                              
620;2774;27 Z. LISBOA;LIS                                              
620;2775;27 Z. LISBOA;LIS                                              
620;2776;27 Z. LISBOA;LIS                                              
620;2779;27 Z. LISBOA;LIS                                              
620;2780;27 Z. LISBOA;LIS                                              
620;2784;27 Z. LISBOA;LIS                                              
620;2785;27 Z. LISBOA;LIS                                              
620;2789;27 Z. LISBOA;LIS                                              
620;2790;27 Z. LISBOA;LIS                                              
620;2794;27 Z. LISBOA;LIS                                              
620;2795;27 Z. LISBOA;LIS                                              
620;2799;27 Z. LISBOA;LIS                                              
620;2800;28 Z. LISBOA;LIS                                              
620;2804;28 Z. LISBOA;LIS                                              
620;2805;28 Z. LISBOA;LIS                                              
620;2810;28 Z. LISBOA;LIS                                              
620;2814;28 Z. LISBOA;LIS                                              
620;2815;28 Z. LISBOA;LIS                                              
620;2819;28 Z. LISBOA;LIS                                              
620;2820;28 Z. LISBOA;LIS                                              
620;2825;28 Z. LISBOA;LIS                                              
620;2829;28 Z. LISBOA;LIS                                              
620;2830;28 Z. LISBOA;LIS                                              
620;2835;28 Z. LISBOA;LIS                                              
620;2840;28 Z. LISBOA;LIS                                              
620;2844;28 Z. LISBOA;LIS                                              
620;2845;28 Z. LISBOA;LIS                                              
620;2855;28 Z. LISBOA;LIS                                              
620;2860;28 Z. LISBOA;LIS                                              
620;2864;28 Z. LISBOA;LIS                                              
620;2865;28 Z. LISBOA;LIS                                              
620;2870;28 Z. LISBOA;LIS                                              
620;2890;28 Z. LISBOA;LIS                                              
620;2894;28 Z. LISBOA;LIS                                              
620;2900;29 Z. LISBOA;LIS                                              
620;2904;29 Z. LISBOA;LIS                                              
620;2910;29 Z. LISBOA;LIS                                              
620;2911;29 Z. LISBOA;LIS                                              
620;2914;29 Z. LISBOA;LIS                                              
620;2925;29 Z. LISBOA;LIS                                              
620;2950;29 Z. LISBOA;LIS                                              
620;2951;29 Z. LISBOA;LIS                                              
620;2955;29 Z. LISBOA;LIS                                              
620;2965;29 Z. LISBOA;LIS                                              
620;2970;29 Z. LISBOA;LIS                                              
620;2975;29 Z. LISBOA;LIS                                              
620;2985;29 Z. LISBOA;LIS                                              
620;3000;30 Z. CENTRO;OPO                                              
620;3004;30 Z. CENTRO;OPO                                              
620;3020;30 Z. CENTRO;OPO                                              
620;3025;30 Z. CENTRO;OPO                                              
620;3030;30 Z. CENTRO;OPO                                              
620;3034;30 Z. CENTRO;OPO                                              
620;3040;30 Z. CENTRO;OPO                                              
620;3044;30 Z. CENTRO;OPO                                              
620;3045;30 Z. CENTRO;OPO                                              
620;3049;30 Z. CENTRO;OPO                                              
620;3050;30 Z. CENTRO;OPO                                              
620;3054;30 Z. CENTRO;OPO                                              
620;3060;30 Z. CENTRO;OPO                                              
620;3061;30 Z. CENTRO;OPO                                              
620;3070;30 Z. CENTRO;OPO                                              
620;30800;30 Z. CENTRO;LEI                                              
620;3081;30 Z. CENTRO;LEI                                              
620;3084;30 Z. CENTRO;LEI                                              
620;3090;30 Z. CENTRO;LEI                                              
620;3100;31 Z. CENTRO;LEI                                              
620;3105;31 Z. CENTRO;LEI                                              
620;3130;31 Z. CENTRO;LEI                                              
620;3140;31 Z. CENTRO;OPO                                              
620;3150;31 Z. CENTRO;LEI                                              
620;3200;32 Z. CENTRO;LEI                                              
620;3220;32 Z. CENTRO;LEI                                              
620;3230;32 Z. CENTRO;LEI                                              
620;3240;32 Z. CENTRO;LEI                                              
620;3250;32 Z. CENTRO;LEI                                              
620;3260;32 Z. CENTRO;LEI                                              
620;3270;32 Z. CENTRO;LEI                                              
620;3280;32 Z. CENTRO;LEI                                              
620;3300;33 Z. CENTRO;LEI                                              
620;3305;33 Z. CENTRO;LEI                                              
620;3320;33 Z. CENTRO;LEI                                              
620;3330;33 Z. CENTRO;LEI                                              
620;3350;33 Z. CENTRO;LEI                                              
620;3360;33 Z. CENTRO;LEI                                              
620;3400;34 Z. CENTRO;OPO                                              
620;3405;34 Z. CENTRO;OPO                                              
620;3420;34 Z. CENTRO;OPO                                              
620;3430;34 Z. CENTRO;OPO                                              
620;3440;34 Z. CENTRO;OPO                                              
620;3450;34 Z. CENTRO;OPO                                              
620;3460;34 Z. CENTRO;OPO                                              
620;3465;34 Z. CENTRO;OPO                                              
620;3475;34 Z. CENTRO;OPO                                              
620;3500;35 Z. CENTRO;OPO                                              
620;3504;35 Z. CENTRO;OPO                                              
620;3505;35 Z. CENTRO;OPO                                              
620;3510;35 Z. CENTRO;OPO                                              
620;3514;35 Z. CENTRO;OPO                                              
620;3515;35 Z. CENTRO;OPO                                              
620;3520;35 Z. CENTRO;OPO                                              
620;3524;35 Z. CENTRO;OPO                                              
620;3525;35 Z. CENTRO;OPO                                              
620;3530;35 Z. CENTRO;OPO                                              
620;3534;35 Z. CENTRO;OPO                                              
620;3550;35 Z. CENTRO;OPO                                              
620;3560;35 Z. CENTRO;OPO                                              
